,lat,lon,t
383,40.41979166666666,-86.90846333333332,2024-03-31 00:14:50
384,40.4198,-86.90844666666665,2024-03-31 00:14:51
385,40.419811666666675,-86.90843166666666,2024-03-31 00:14:52
386,40.41981666666666,-86.90843166666666,2024-03-31 00:14:53
387,40.419824999999996,-86.908415,2024-03-31 00:14:54
388,40.41983166666667,-86.908415,2024-03-31 00:14:55
389,40.41984833333333,-86.908415,2024-03-31 00:14:56
390,40.419865,-86.908415,2024-03-31 00:14:57
391,40.419873333333335,-86.90839833333334,2024-03-31 00:14:58
392,40.419885,-86.90839833333334,2024-03-31 00:14:59
393,40.41989666666667,-86.90839833333334,2024-03-31 00:15:00
394,40.419913333333334,-86.90838166666667,2024-03-31 00:15:01
395,40.41993,-86.90838166666667,2024-03-31 00:15:02
396,40.419946666666675,-86.90838166666667,2024-03-31 00:15:03
397,40.419963333333335,-86.90836666666668,2024-03-31 00:15:04
398,40.419974999999994,-86.90836666666668,2024-03-31 00:15:05
399,40.41998666666667,-86.90835000000001,2024-03-31 00:15:06
400,40.419999999999995,-86.90835000000001,2024-03-31 00:15:07
401,40.42001166666667,-86.90833333333333,2024-03-31 00:15:08
402,40.420028333333335,-86.90833333333333,2024-03-31 00:15:09
403,40.420048333333334,-86.90831666666666,2024-03-31 00:15:10
404,40.420064999999994,-86.9083,2024-03-31 00:15:11
405,40.420080000000006,-86.9083,2024-03-31 00:15:12
406,40.42009666666667,-86.908285,2024-03-31 00:15:13
407,40.42011666666666,-86.908285,2024-03-31 00:15:14
408,40.420138333333334,-86.90826833333334,2024-03-31 00:15:15
409,40.42015333333333,-86.90826833333334,2024-03-31 00:15:16
410,40.42018666666667,-86.90825166666666,2024-03-31 00:15:18
411,40.42020666666667,-86.90825166666666,2024-03-31 00:15:19
412,40.42022333333333,-86.90823499999999,2024-03-31 00:15:20
413,40.420235000000005,-86.90822,2024-03-31 00:15:21
414,40.420251666666665,-86.90820333333333,2024-03-31 00:15:22
415,40.42026833333333,-86.90820333333333,2024-03-31 00:15:23
416,40.42028333333333,-86.90818666666668,2024-03-31 00:15:24
417,40.42029166666667,-86.90818666666668,2024-03-31 00:15:25
418,40.42030833333333,-86.90817000000001,2024-03-31 00:15:26
419,40.420325,-86.90815499999998,2024-03-31 00:15:27
420,40.42034166666666,-86.90815499999998,2024-03-31 00:15:28
421,40.42035333333333,-86.90813833333335,2024-03-31 00:15:29
422,40.42037333333333,-86.90813833333335,2024-03-31 00:15:30
423,40.42039833333334,-86.90812166666669,2024-03-31 00:15:31
424,40.42043833333333,-86.90812166666669,2024-03-31 00:15:33
425,40.42045833333333,-86.90812166666669,2024-03-31 00:15:34
426,40.420475,-86.90812166666669,2024-03-31 00:15:35
427,40.420486666666676,-86.908105,2024-03-31 00:15:36
428,40.420503333333336,-86.908105,2024-03-31 00:15:37
429,40.42052,-86.90809,2024-03-31 00:15:38
430,40.42052333333333,-86.90807333333333,2024-03-31 00:15:39
431,40.42052833333333,-86.90807333333333,2024-03-31 00:15:40
432,40.42052833333333,-86.90805666666665,2024-03-31 00:15:41
433,40.42052833333333,-86.90804000000001,2024-03-31 00:15:42
434,40.42052833333333,-86.90802333333333,2024-03-31 00:15:43
435,40.42052333333333,-86.90800833333333,2024-03-31 00:15:44
436,40.42052333333333,-86.90799166666666,2024-03-31 00:15:45
437,40.42052833333333,-86.90797499999998,2024-03-31 00:15:46
438,40.42052833333333,-86.90795833333335,2024-03-31 00:15:48
439,40.42052833333333,-86.90795833333335,2024-03-31 00:15:49
440,40.42053166666667,-86.90794333333332,2024-03-31 00:15:50
441,40.42053666666666,-86.90794333333332,2024-03-31 00:15:51
442,40.42053666666666,-86.90792666666665,2024-03-31 00:15:52
443,40.42053166666667,-86.90790999999999,2024-03-31 00:15:53
444,40.42053166666667,-86.90789333333333,2024-03-31 00:15:54
